TIME START : 1478652959.99
t 	1478652962.9	c 	0.000
t 	1478652962.91	c 	-48.828
t 	1478652962.92	c 	97.656
t 	1478652962.93	c 	-48.828
t 	1478652962.94	c 	0.000
t 	1478652962.95	c 	1611.328
t 	1478652962.96	c 	48.828
t 	1478652962.97	c 	-48.828
t 	1478652962.98	c 	48.828
t 	1478652962.99	c 	0.000
t 	1478652963.0	c 	48.828
t 	1478652963.01	c 	0.000
t 	1478652963.02	c 	1367.187
t 	1478652963.04	c 	48.828
t 	1478652963.05	c 	732.422
t 	1478652963.06	c 	48.828
t 	1478652963.07	c 	0.000
t 	1478652963.08	c 	48.828
t 	1478652963.09	c 	1562.500
t 	1478652963.1	c 	0.000
t 	1478652963.11	c 	878.906
t 	1478652963.12	c 	48.828
t 	1478652963.13	c 	146.484
t 	1478652963.14	c 	48.828
t 	1478652963.15	c 	0.000
t 	1478652963.16	c 	1416.016
t 	1478652963.18	c 	48.828
t 	1478652963.19	c 	1367.187
t 	1478652963.2	c 	97.656
t 	1478652963.21	c 	48.828
t 	1478652963.22	c 	0.000
t 	1478652963.23	c 	1562.500
t 	1478652963.24	c 	48.828
t 	1478652963.25	c 	878.906
t 	1478652963.26	c 	0.000
t 	1478652963.27	c 	0.000
t 	1478652963.28	c 	48.828
t 	1478652963.29	c 	0.000
t 	1478652963.3	c 	1074.219
t 	1478652963.32	c 	48.828
t 	1478652963.33	c 	1562.500
t 	1478652963.34	c 	48.828
t 	1478652963.35	c 	48.828
t 	1478652963.36	c 	0.000
t 	1478652963.37	c 	1269.531
t 	1478652963.38	c 	0.000
t 	1478652963.39	c 	1562.500
t 	1478652963.4	c 	48.828
t 	1478652963.41	c 	0.000
t 	1478652963.42	c 	0.000
t 	1478652963.43	c 	48.828
t 	1478652963.44	c 	634.766
t 	1478652963.46	c 	48.828
t 	1478652963.47	c 	1562.500
t 	1478652963.48	c 	48.828
t 	1478652963.49	c 	48.828
t 	1478652963.5	c 	0.000
t 	1478652963.51	c 	830.078
t 	1478652963.52	c 	48.828
t 	1478652963.53	c 	1562.500
t 	1478652963.54	c 	0.000
t 	1478652963.55	c 	48.828
t 	1478652963.56	c 	48.828
t 	1478652963.57	c 	48.828
t 	1478652963.58	c 	585.937
t 	1478652963.6	c 	48.828
t 	1478652963.61	c 	1611.328
t 	1478652963.62	c 	48.828
t 	1478652963.63	c 	0.000
t 	1478652963.64	c 	48.828
t 	1478652963.65	c 	732.422
t 	1478652963.66	c 	0.000
t 	1478652963.67	c 	1660.156
t 	1478652963.68	c 	0.000
t 	1478652963.69	c 	0.000
t 	1478652963.7	c 	0.000
t 	1478652963.71	c 	0.000
t 	1478652963.72	c 	48.828
t 	1478652963.73	c 	97.656
t 	1478652963.74	c 	1513.672
t 	1478652963.76	c 	48.828
t 	1478652963.77	c 	0.000
t 	1478652963.78	c 	48.828
t 	1478652963.79	c 	0.000
t 	1478652963.8	c 	97.656
t 	1478652963.81	c 	1562.500
t 	1478652963.82	c 	97.656
t 	1478652963.83	c 	-48.828
t 	1478652963.84	c 	0.000
t 	1478652963.85	c 	97.656
t 	1478652963.86	c 	0.000
t 	1478652963.87	c 	146.484
t 	1478652963.89	c 	1513.672
t 	1478652963.9	c 	0.000
t 	1478652963.91	c 	1220.703
t 	1478652963.92	c 	0.000
t 	1478652963.93	c 	0.000
t 	1478652963.94	c 	-97.656
t 	1478652963.95	c 	1464.844
t 	1478652963.96	c 	97.656
t 	1478652963.97	c 	1318.359
t 	1478652963.98	c 	48.828
t 	1478652963.99	c 	146.484
t 	1478652964.0	c 	48.828
t 	1478652964.01	c 	48.828
t 	1478652964.02	c 	1464.844
t 	1478652964.04	c 	0.000
t 	1478652964.05	c 	1464.844
t 	1478652964.06	c 	97.656
t 	1478652964.07	c 	0.000
t 	1478652964.08	c 	48.828
t 	1478652964.09	c 	1562.500
t 	1478652964.1	c 	48.828
t 	1478652964.11	c 	830.078
t 	1478652964.12	c 	48.828
t 	1478652964.13	c 	48.828
t 	1478652964.14	c 	97.656
t 	1478652964.15	c 	0.000
t 	1478652964.16	c 	1318.359
t 	1478652964.18	c 	0.000
t 	1478652964.19	c 	1513.672
t 	1478652964.2	c 	48.828
t 	1478652964.21	c 	-48.828
t 	1478652964.22	c 	146.484
t 	1478652964.23	c 	1513.672
t 	1478652964.24	c 	97.656
t 	1478652964.25	c 	732.422
t 	1478652964.26	c 	0.000
t 	1478652964.27	c 	0.000
t 	1478652964.28	c 	-48.828
t 	1478652964.29	c 	0.000
t 	1478652964.3	c 	1123.047
t 	1478652964.32	c 	48.828
t 	1478652964.33	c 	1513.672
t 	1478652964.34	c 	-48.828
t 	1478652964.35	c 	48.828
t 	1478652964.36	c 	97.656
t 	1478652964.37	c 	1416.016
t 	1478652964.38	c 	48.828
t 	1478652964.39	c 	1171.875
t 	1478652964.4	c 	0.000
t 	1478652964.41	c 	0.000
t 	1478652964.42	c 	0.000
t 	1478652964.43	c 	48.828
t 	1478652964.44	c 	976.562
t 	1478652964.46	c 	0.000
t 	1478652964.47	c 	1513.672
t 	1478652964.48	c 	0.000
t 	1478652964.49	c 	48.828
t 	1478652964.5	c 	48.828
t 	1478652964.51	c 	1025.391
t 	1478652964.52	c 	48.828
t 	1478652964.53	c 	1611.328
t 	1478652964.54	c 	48.828
t 	1478652964.55	c 	0.000
t 	1478652964.56	c 	0.000
t 	1478652964.57	c 	0.000
t 	1478652964.58	c 	585.937
t 	1478652964.6	c 	48.828
t 	1478652964.61	c 	1562.500
t 	1478652964.62	c 	48.828
t 	1478652964.63	c 	-48.828
t 	1478652964.64	c 	0.000
t 	1478652964.65	c 	537.109
t 	1478652964.66	c 	48.828
t 	1478652964.67	c 	1660.156
t 	1478652964.68	c 	48.828
t 	1478652964.69	c 	-97.656
t 	1478652964.7	c 	48.828
t 	1478652964.71	c 	97.656
t 	1478652964.72	c 	537.109
t 	1478652964.74	c 	0.000
t 	1478652964.74	c 	1562.500
t 	1478652964.76	c 	48.828
t 	1478652964.77	c 	0.000
t 	1478652964.78	c 	48.828
t 	1478652964.79	c 	390.625
t 	1478652964.8	c 	48.828
t 	1478652964.81	c 	1611.328
t 	1478652964.82	c 	48.828
t 	1478652964.83	c 	48.828
t 	1478652964.84	c 	48.828
t 	1478652964.85	c 	48.828
t 	1478652964.86	c 	439.453
t 	1478652964.88	c 	0.000
t 	1478652964.88	c 	1562.500
t 	1478652964.9	c 	48.828
t 	1478652964.91	c 	0.000
t 	1478652964.92	c 	48.828
t 	1478652964.93	c 	244.141
t 	1478652964.94	c 	48.828
t 	1478652964.95	c 	1562.500
t 	1478652964.96	c 	48.828
t 	1478652964.97	c 	97.656
t 	1478652964.98	c 	0.000
t 	1478652964.99	c 	0.000
t 	1478652965.0	c 	0.000
t 	1478652965.01	c 	48.828
t 	1478652965.03	c 	1562.500
t 	1478652965.04	c 	48.828
t 	1478652965.05	c 	-48.828
t 	1478652965.06	c 	48.828
t 	1478652965.07	c 	146.484
t 	1478652965.08	c 	0.000
t 	1478652965.09	c 	1611.328
t 	1478652965.1	c 	48.828
t 	1478652965.11	c 	48.828
t 	1478652965.12	c 	48.828
t 	1478652965.13	c 	0.000
t 	1478652965.14	c 	48.828
t 	1478652965.15	c 	0.000
t 	1478652965.16	c 	1562.500
t 	1478652965.18	c 	48.828
t 	1478652965.19	c 	585.937
t 	1478652965.2	c 	0.000
t 	1478652965.21	c 	-48.828
t 	1478652965.22	c 	0.000
t 	1478652965.23	c 	1562.500
t 	1478652965.24	c 	48.828
t 	1478652965.25	c 	781.250
t 	1478652965.26	c 	0.000
t 	1478652965.27	c 	-48.828
t 	1478652965.28	c 	48.828
t 	1478652965.29	c 	48.828
t 	1478652965.31	c 	1367.187
t 	1478652965.32	c 	48.828
t 	1478652965.33	c 	1416.016
t 	1478652965.34	c 	48.828
t 	1478652965.35	c 	48.828
t 	1478652965.36	c 	48.828
t 	1478652965.37	c 	1464.844
t 	1478652965.38	c 	0.000
t 	1478652965.39	c 	927.734
t 	1478652965.4	c 	48.828
t 	1478652965.41	c 	0.000
t 	1478652965.42	c 	-48.828
t 	1478652965.44	c 	48.828
t 	1478652965.45	c 	1367.187
t 	1478652965.46	c 	48.828
t 	1478652965.47	c 	1513.672
t 	1478652965.48	c 	48.828
t 	1478652965.49	c 	48.828
t 	1478652965.5	c 	0.000
t 	1478652965.51	c 	1513.672
t 	1478652965.52	c 	48.828
t 	1478652965.53	c 	976.562
t 	1478652965.54	c 	0.000
t 	1478652965.55	c 	0.000
t 	1478652965.56	c 	-48.828
t 	1478652965.57	c 	97.656
t 	1478652965.59	c 	1123.047
t 	1478652965.6	c 	48.828
t 	1478652965.61	c 	1562.500
t 	1478652965.62	c 	0.000
t 	1478652965.63	c 	48.828
t 	1478652965.64	c 	48.828
t 	1478652965.65	c 	1318.359
t 	1478652965.66	c 	48.828
t 	1478652965.67	c 	1562.500
t 	1478652965.68	c 	0.000
t 	1478652965.69	c 	0.000
t 	1478652965.7	c 	0.000
t 	1478652965.71	c 	48.828
t 	1478652965.72	c 	781.250
t 	1478652965.74	c 	48.828
t 	1478652965.75	c 	1562.500
t 	1478652965.76	c 	0.000
t 	1478652965.77	c 	48.828
t 	1478652965.78	c 	48.828
t 	1478652965.79	c 	878.906
t 	1478652965.8	c 	48.828
t 	1478652965.81	c 	1513.672
t 	1478652965.82	c 	48.828
t 	1478652965.83	c 	0.000
t 	1478652965.84	c 	48.828
t 	1478652965.85	c 	97.656
t 	1478652965.86	c 	634.766
t 	1478652965.88	c 	48.828
t 	1478652965.89	c 	1513.672
t 	1478652965.9	c 	0.000
t 	1478652965.91	c 	48.828
t 	1478652965.92	c 	-48.828
t 	1478652965.93	c 	781.250
t 	1478652965.94	c 	48.828
t 	1478652965.95	c 	1611.328
t 	1478652965.96	c 	0.000
t 	1478652965.97	c 	48.828
t 	1478652965.98	c 	97.656
t 	1478652965.99	c 	48.828
t 	1478652966.0	c 	488.281
t 	1478652966.02	c 	48.828
t 	1478652966.03	c 	1464.844
t 	1478652966.04	c 	0.000
t 	1478652966.05	c 	-48.828
t 	1478652966.06	c 	48.828
t 	1478652966.07	c 	0.000
t 	1478652966.08	c 	48.828
t 	1478652966.09	c 	0.000
t 	1478652966.1	c 	48.828
t 	1478652966.11	c 	-48.828
t 	1478652966.12	c 	0.000
t 	1478652966.13	c 	48.828
t 	1478652966.14	c 	48.828
t 	1478652966.15	c 	48.828
t 	1478652966.16	c 	48.828
t 	1478652966.18	c 	-48.828
t 	1478652966.19	c 	0.000
t 	1478652966.2	c 	48.828
t 	1478652966.21	c 	48.828
t 	1478652966.22	c 	0.000
t 	1478652966.23	c 	48.828
t 	1478652966.24	c 	0.000
t 	1478652966.25	c 	48.828
t 	1478652966.26	c 	48.828
t 	1478652966.27	c 	97.656
t 	1478652966.28	c 	48.828
t 	1478652966.29	c 	48.828
t 	1478652966.3	c 	-48.828
t 	1478652966.32	c 	0.000
t 	1478652966.33	c 	48.828
t 	1478652966.34	c 	97.656
t 	1478652966.35	c 	48.828
t 	1478652966.36	c 	48.828
t 	1478652966.37	c 	-48.828
t 	1478652966.38	c 	146.484
t 	1478652966.39	c 	48.828
t 	1478652966.4	c 	0.000
t 	1478652966.41	c 	48.828
t 	1478652966.42	c 	48.828
t 	1478652966.43	c 	146.484
t 	1478652966.45	c 	0.000
t 	1478652966.45	c 	48.828
t 	1478652966.47	c 	48.828
t 	1478652966.48	c 	0.000
t 	1478652966.49	c 	48.828
t 	1478652966.5	c 	48.828
t 	1478652966.51	c 	0.000
t 	1478652966.52	c 	0.000
t 	1478652966.53	c 	48.828
t 	1478652966.54	c 	0.000
t 	1478652966.55	c 	97.656
t 	1478652966.56	c 	0.000
t 	1478652966.57	c 	48.828
t 	1478652966.58	c 	48.828
t 	1478652966.59	c 	-97.656
t 	1478652966.6	c 	48.828
t 	1478652966.61	c 	48.828
t 	1478652966.63	c 	48.828
t 	1478652966.64	c 	48.828
t 	1478652966.65	c 	48.828
t 	1478652966.66	c 	48.828
t 	1478652966.67	c 	0.000
t 	1478652966.68	c 	0.000
t 	1478652966.69	c 	0.000
t 	1478652966.7	c 	0.000
t 	1478652966.71	c 	48.828
t 	1478652966.72	c 	97.656
t 	1478652966.73	c 	0.000
t 	1478652966.74	c 	97.656
t 	1478652966.75	c 	-48.828
t 	1478652966.77	c 	0.000
t 	1478652966.77	c 	0.000
t 	1478652966.79	c 	48.828
t 	1478652966.8	c 	48.828
t 	1478652966.81	c 	97.656
t 	1478652966.82	c 	48.828
t 	1478652966.83	c 	48.828
t 	1478652966.84	c 	48.828
t 	1478652966.85	c 	0.000
t 	1478652966.86	c 	0.000
t 	1478652966.87	c 	0.000
t 	1478652966.88	c 	0.000
t 	1478652966.89	c 	97.656
t 	1478652966.9	c 	48.828
t 	1478652966.92	c 	48.828
t 	1478652966.93	c 	48.828
t 	1478652966.94	c 	97.656
t 	1478652966.95	c 	48.828
t 	1478652966.96	c 	48.828
t 	1478652966.97	c 	48.828
t 	1478652966.98	c 	48.828
t 	1478652966.99	c 	0.000
t 	1478652967.0	c 	0.000
t 	1478652967.01	c 	0.000
t 	1478652967.02	c 	48.828
t 	1478652967.03	c 	48.828
t 	1478652967.04	c 	0.000
t 	1478652967.05	c 	0.000
t 	1478652967.06	c 	146.484
t 	1478652967.08	c 	-97.656
t 	1478652967.09	c 	48.828
t 	1478652967.1	c 	48.828
t 	1478652967.11	c 	97.656
t 	1478652967.12	c 	48.828
t 	1478652967.13	c 	48.828
t 	1478652967.14	c 	0.000
t 	1478652967.15	c 	97.656
t 	1478652967.16	c 	48.828
t 	1478652967.17	c 	48.828
t 	1478652967.18	c 	0.000
t 	1478652967.19	c 	48.828
t 	1478652967.21	c 	97.656
t 	1478652967.22	c 	48.828
t 	1478652967.23	c 	48.828
t 	1478652967.24	c 	48.828
t 	1478652967.25	c 	0.000
t 	1478652967.26	c 	0.000
t 	1478652967.27	c 	0.000
t 	1478652967.28	c 	48.828
t 	1478652967.29	c 	48.828
t 	1478652967.3	c 	48.828
t 	1478652967.31	c 	48.828
t 	1478652967.32	c 	48.828
t 	1478652967.33	c 	48.828
t 	1478652967.34	c 	-97.656
t 	1478652967.36	c 	0.000
t 	1478652967.37	c 	0.000
t 	1478652967.38	c 	48.828
t 	1478652967.39	c 	0.000
t 	1478652967.4	c 	0.000
t 	1478652967.41	c 	48.828
t 	1478652967.42	c 	48.828
t 	1478652967.43	c 	48.828
t 	1478652967.44	c 	-97.656
t 	1478652967.45	c 	0.000
t 	1478652967.46	c 	48.828
t 	1478652967.47	c 	48.828
t 	1478652967.48	c 	48.828
t 	1478652967.5	c 	97.656
t 	1478652967.51	c 	48.828
t 	1478652967.52	c 	0.000
t 	1478652967.53	c 	48.828
t 	1478652967.54	c 	0.000
t 	1478652967.55	c 	48.828
t 	1478652967.56	c 	48.828
t 	1478652967.57	c 	0.000
t 	1478652967.58	c 	-97.656
t 	1478652967.59	c 	48.828
t 	1478652967.6	c 	-48.828
t 	1478652967.61	c 	-48.828
t 	1478652967.62	c 	48.828
t 	1478652967.63	c 	1025.391
t 	1478652967.65	c 	48.828
t 	1478652967.66	c 	1513.672
t 	1478652967.67	c 	48.828
t 	1478652967.68	c 	0.000
t 	1478652967.69	c 	0.000
t 	1478652967.7	c 	0.000
t 	1478652967.71	c 	48.828
t 	1478652967.72	c 	48.828
t 	1478652967.73	c 	48.828
t 	1478652967.74	c 	0.000
t 	1478652967.75	c 	97.656
t 	1478652967.76	c 	48.828
t 	1478652967.77	c 	244.141
t 	1478652967.79	c 	48.828
t 	1478652967.8	c 	1513.672
t 	1478652967.81	c 	48.828
t 	1478652967.82	c 	0.000
t 	1478652967.83	c 	48.828
t 	1478652967.84	c 	97.656
t 	1478652967.85	c 	48.828
t 	1478652967.86	c 	48.828
t 	1478652967.87	c 	97.656
t 	1478652967.88	c 	48.828
t 	1478652967.89	c 	48.828
t 	1478652967.9	c 	48.828
t 	1478652967.91	c 	0.000
t 	1478652967.92	c 	0.000
t 	1478652967.93	c 	1513.672
t 	1478652967.95	c 	48.828
t 	1478652967.96	c 	48.828
t 	1478652967.97	c 	0.000
t 	1478652967.98	c 	97.656
t 	1478652967.99	c 	48.828
t 	1478652968.0	c 	48.828
t 	1478652968.01	c 	0.000
t 	1478652968.02	c 	48.828
t 	1478652968.03	c 	48.828
t 	1478652968.04	c 	146.484
t 	1478652968.05	c 	48.828
t 	1478652968.06	c 	48.828
t 	1478652968.08	c 	1562.500
t 	1478652968.09	c 	0.000
t 	1478652968.1	c 	830.078
t 	1478652968.11	c 	97.656
t 	1478652968.12	c 	48.828
t 	1478652968.13	c 	48.828
t 	1478652968.14	c 	97.656
t 	1478652968.15	c 	48.828
t 	1478652968.16	c 	48.828
t 	1478652968.17	c 	0.000
t 	1478652968.18	c 	0.000
t 	1478652968.19	c 	146.484
t 	1478652968.21	c 	48.828
t 	1478652968.22	c 	1318.359
t 	1478652968.23	c 	0.000
t 	1478652968.23	c 	1562.500
t 	1478652968.25	c 	48.828
t 	1478652968.26	c 	97.656
t 	1478652968.27	c 	48.828
t 	1478652968.28	c 	97.656
t 	1478652968.29	c 	48.828
t 	1478652968.3	c 	48.828
t 	1478652968.31	c 	0.000
t 	1478652968.32	c 	48.828
t 	1478652968.33	c 	48.828
t 	1478652968.34	c 	146.484
t 	1478652968.36	c 	1025.391
t 	1478652968.37	c 	48.828
t 	1478652968.38	c 	1513.672
t 	1478652968.39	c 	48.828
t 	1478652968.4	c 	0.000
t 	1478652968.41	c 	97.656
t 	1478652968.42	c 	0.000
t 	1478652968.43	c 	48.828
t 	1478652968.44	c 	-48.828
t 	1478652968.45	c 	0.000
t 	1478652968.46	c 	0.000
t 	1478652968.47	c 	48.828
t 	1478652968.48	c 	48.828
t 	1478652968.5	c 	439.453
t 	1478652968.51	c 	0.000
t 	1478652968.51	c 	1562.500
t 	1478652968.53	c 	48.828
t 	1478652968.54	c 	48.828
t 	1478652968.55	c 	48.828
t 	1478652968.56	c 	48.828
t 	1478652968.57	c 	97.656
t 	1478652968.58	c 	-97.656
t 	1478652968.59	c 	48.828
t 	1478652968.6	c 	146.484
t 	1478652968.61	c 	0.000
t 	1478652968.62	c 	48.828
t 	1478652968.63	c 	48.828
t 	1478652968.65	c 	0.000
t 	1478652968.65	c 	1611.328
t 	1478652968.67	c 	48.828
t 	1478652968.68	c 	-48.828
t 	1478652968.69	c 	0.000
t 	1478652968.7	c 	0.000
t 	1478652968.71	c 	48.828
t 	1478652968.72	c 	97.656
t 	1478652968.73	c 	0.000
t 	1478652968.74	c 	48.828
t 	1478652968.75	c 	-97.656
t 	1478652968.76	c 	48.828
t 	1478652968.77	c 	0.000
t 	1478652968.78	c 	48.828
t 	1478652968.79	c 	1464.844
t 	1478652968.81	c 	97.656
t 	1478652968.82	c 	830.078
t 	1478652968.83	c 	0.000
t 	1478652968.84	c 	48.828
t 	1478652968.85	c 	0.000
t 	1478652968.86	c 	48.828
t 	1478652968.87	c 	48.828
t 	1478652968.88	c 	0.000
t 	1478652968.89	c 	0.000
t 	1478652968.9	c 	48.828
t 	1478652968.91	c 	0.000
t 	1478652968.92	c 	48.828
t 	1478652968.93	c 	781.250
t 	1478652968.95	c 	0.000
t 	1478652968.95	c 	1562.500
t 	1478652968.97	c 	0.000
t 	1478652968.98	c 	48.828
t 	1478652968.99	c 	0.000
t 	1478652969.0	c 	0.000
t 	1478652969.01	c 	-97.656
t 	1478652969.02	c 	48.828
t 	1478652969.03	c 	0.000
t 	1478652969.04	c 	0.000
t 	1478652969.05	c 	0.000
t 	1478652969.06	c 	48.828
t 	1478652969.07	c 	48.828
t 	1478652969.08	c 	48.828
t 	1478652969.1	c 	1513.672
t 	1478652969.11	c 	48.828
t 	1478652969.12	c 	97.656
t 	1478652969.13	c 	0.000
t 	1478652969.14	c 	48.828
t 	1478652969.15	c 	48.828
t 	1478652969.16	c 	48.828
t 	1478652969.17	c 	-48.828
t 	1478652969.18	c 	0.000
t 	1478652969.19	c 	97.656
t 	1478652969.2	c 	0.000
t 	1478652969.21	c 	48.828
t 	1478652969.22	c 	48.828
t 	1478652969.23	c 	1318.359
t 	1478652969.25	c 	48.828
t 	1478652969.26	c 	1513.672
t 	1478652969.27	c 	0.000
t 	1478652969.28	c 	0.000
t 	1478652969.29	c 	48.828
t 	1478652969.3	c 	0.000
t 	1478652969.31	c 	-48.828
t 	1478652969.32	c 	146.484
t 	1478652969.33	c 	48.828
t 	1478652969.34	c 	48.828
t 	1478652969.35	c 	146.484
t 	1478652969.36	c 	0.000
t 	1478652969.37	c 	830.078
t 	1478652969.39	c 	48.828
t 	1478652969.4	c 	1660.156
t 	1478652969.41	c 	48.828
t 	1478652969.42	c 	0.000
t 	1478652969.43	c 	0.000
t 	1478652969.44	c 	0.000
t 	1478652969.45	c 	-48.828
t 	1478652969.46	c 	48.828
t 	1478652969.47	c 	0.000
t 	1478652969.48	c 	97.656
t 	1478652969.49	c 	48.828
t 	1478652969.5	c 	48.828
t 	1478652969.52	c 	0.000
t 	1478652969.53	c 	48.828
t 	1478652969.54	c 	1562.500
t 	1478652969.55	c 	0.000
t 	1478652969.56	c 	97.656
t 	1478652969.57	c 	48.828
t 	1478652969.58	c 	48.828
t 	1478652969.59	c 	0.000
t 	1478652969.6	c 	48.828
t 	1478652969.61	c 	0.000
t 	1478652969.62	c 	146.484
t 	1478652969.63	c 	48.828
t 	1478652969.64	c 	48.828
t 	1478652969.66	c 	0.000
t 	1478652969.67	c 	48.828
t 	1478652969.68	c 	1416.016
t 	1478652969.69	c 	0.000
t 	1478652969.7	c 	1123.047
t 	1478652969.71	c 	0.000
t 	1478652969.72	c 	0.000
t 	1478652969.73	c 	97.656
t 	1478652969.74	c 	97.656
t 	1478652969.75	c 	0.000
t 	1478652969.76	c 	48.828
t 	1478652969.77	c 	48.828
t 	1478652969.78	c 	0.000
t 	1478652969.79	c 	48.828
t 	1478652969.81	c 	195.313
t 	1478652969.82	c 	927.734
t 	1478652969.83	c 	48.828
t 	1478652969.84	c 	1660.156
t 	1478652969.85	c 	97.656
t 	1478652969.86	c 	48.828
t 	1478652969.87	c 	48.828
t 	1478652969.88	c 	48.828
t 	1478652969.89	c 	48.828
t 	1478652969.9	c 	48.828
t 	1478652969.91	c 	0.000
t 	1478652969.92	c 	0.000
t 	1478652969.93	c 	-48.828
t 	1478652969.95	c 	48.828
t 	1478652969.96	c 	537.109
t 	1478652969.97	c 	48.828
t 	1478652969.98	c 	1611.328
t 	1478652969.99	c 	-48.828
t 	1478652970.0	c 	0.000
t 	1478652970.01	c 	0.000
t 	1478652970.02	c 	97.656
t 	1478652970.03	c 	195.313
t 	1478652970.04	c 	48.828
t 	1478652970.05	c 	48.828
t 	1478652970.06	c 	4101.562
t 	1478652970.08	c 	3564.453
t 	1478652970.09	c 	3906.250
t 	1478652970.1	c 	3955.078
t 	1478652970.11	c 	3417.969
t 	1478652970.12	c 	2978.516
t 	1478652970.13	c 	2929.687
t 	1478652970.14	c 	2880.859
t 	1478652970.15	c 	3076.172
t 	1478652970.16	c 	2636.719
t 	1478652970.17	c 	2734.375
t 	1478652970.18	c 	2099.609
t 	1478652970.19	c 	2294.922
t 	1478652970.21	c 	1855.469
t 	1478652970.22	c 	1708.984
t 	1478652970.23	c 	488.281
t 	1478652970.24	c 	2050.781
t 	1478652970.25	c 	537.109
t 	1478652970.27	c 	1660.156
t 	1478652970.27	c 	146.484
t 	1478652970.28	c 	1611.328
t 	1478652970.29	c 	683.594
t 	1478652970.3	c 	2783.203
t 	1478652970.31	c 	1562.500
t 	1478652970.32	c 	2392.578
t 	1478652970.34	c 	146.484
t 	1478652970.35	c 	1708.984
t 	1478652970.36	c 	1464.844
